account_id,churn_probability,churn_probability_percent,risk_level,health_score,action_priority,recommended_action,industry,country,signup_date,referral_source,initial_plan_tier,initial_seats,churn_flag,subscription_count,ever_upgraded,ever_downgraded,latest_plan_tier,latest_seats,latest_mrr,latest_is_trial,latest_billing_frequency,latest_auto_renew,usage_event_count,total_usage_count,total_usage_duration_secs,total_errors,unique_features_used,active_usage_days,last_usage_date,beta_usage_events,errors_per_100_usage,average_duration_per_event,average_usage_per_event,days_since_last_usage,ticket_count,average_first_response_minutes,average_resolution_hours,average_satisfaction_score,escalation_count,last_support_ticket_date,has_support_tickets,customer_tenure_days,seat_change,plan_changed,days_since_last_support_ticket,has_satisfaction_score,top_risk_signals
A-3f9cc0,0.7208798335494738,72.1,High,27.9,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",HealthTech,US,2024-06-03,event,Basic,22,0,7,1,1,Enterprise,30,5970,0,monthly,1,42,407,124321,24,25,42,2024-12-20,0,5.896805896805897,2960.0238095238096,9.69047619047619,11,5.0,112.6,34.8,4.5,1.0,2024-11-03,1,211,8,1,58.0,1,"['categorical__referral_source_event', 'categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count']"
A-883b7d,0.7197551267399067,72.0,High,28.0,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",Cybersecurity,IN,2024-03-28,other,Basic,17,0,12,0,0,Enterprise,50,9950,0,annual,1,66,644,189514,40,35,62,2024-12-30,7,6.211180124223603,2871.4242424242425,9.757575757575758,1,7.0,62.285714285714285,25.571428571428573,3.6,1.0,2024-12-01,1,278,33,1,30.0,1,"['numeric__unique_features_used', 'categorical__latest_plan_tier_Enterprise', 'numeric__active_usage_days']"
A-ff79f2,0.7192061442561867,71.9,High,28.1,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2024-04-25,ads,Basic,8,1,9,1,0,Enterprise,19,3781,0,annual,1,41,393,133848,12,24,41,2024-11-22,4,3.0534351145038165,3264.5853658536585,9.585365853658535,39,2.0,82.5,50.0,,0.0,2024-09-04,1,250,11,1,118.0,0,"['numeric__errors_per_100_usage', 'categorical__industry_DevTools', 'categorical__latest_plan_tier_Enterprise']"
A-e83938,0.7089435540101862,70.9,High,29.1,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,UK,2023-11-21,other,Pro,2,1,8,1,0,Basic,54,1026,0,annual,0,31,266,87249,18,22,31,2024-12-15,2,6.7669172932330826,2814.483870967742,8.580645161290322,16,4.0,72.5,31.0,3.0,0.0,2024-12-01,1,406,52,1,30.0,1,"['categorical__industry_DevTools', 'numeric__average_usage_per_event', 'numeric__latest_auto_renew']"
A-463db0,0.703357988741894,70.3,High,29.7,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",HealthTech,US,2024-12-05,partner,Basic,15,0,7,0,0,Pro,15,735,0,annual,1,37,367,106259,13,25,36,2024-12-27,3,3.5422343324250685,2871.864864864865,9.91891891891892,4,6.0,94.83333333333331,50.16666666666666,4.25,1.0,2024-12-24,1,26,0,1,7.0,1,"['numeric__errors_per_100_usage', 'numeric__subscription_count', 'categorical__country_US']"
A-e40f45,0.7022999455748423,70.2,High,29.8,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",HealthTech,US,2024-04-18,organic,Pro,21,0,7,1,0,Basic,21,399,0,monthly,0,45,401,122954,26,29,45,2024-12-29,5,6.483790523690773,2732.311111111111,8.911111111111111,2,7.0,96.28571428571428,26.714285714285715,4.333333333333333,0.0,2024-07-12,1,257,0,1,172.0,1,"['numeric__average_usage_per_event', 'numeric__subscription_count', 'numeric__latest_auto_renew']"
A-716841,0.7004692378290068,70.0,High,30.0,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,US,2024-05-06,other,Pro,45,0,8,0,0,Enterprise,45,8955,0,monthly,1,34,344,111161,13,26,32,2024-12-20,1,3.77906976744186,3269.4411764705883,10.117647058823527,11,5.0,112.8,29.8,4.0,0.0,2024-04-25,1,239,0,1,250.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-8adedc,0.6978178690872792,69.8,High,30.2,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",EdTech,US,2024-02-11,event,Basic,4,1,14,0,0,Pro,68,3332,0,annual,1,61,583,165997,33,32,60,2024-12-31,5,5.660377358490567,2721.2622950819677,9.557377049180328,0,4.0,56.75,49.25,4.0,0.0,2024-08-19,1,324,64,1,134.0,1,"['categorical__referral_source_event', 'numeric__days_since_last_usage', 'numeric__unique_features_used']"
A-68f37c,0.6970142909567096,69.7,High,30.3,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",HealthTech,US,2023-07-15,ads,Basic,4,0,12,1,0,Enterprise,4,796,0,monthly,1,65,624,202756,40,30,64,2024-12-16,6,6.41025641025641,3119.3230769230768,9.6,15,5.0,119.8,20.2,4.0,0.0,2024-10-26,1,535,0,1,66.0,1,"['numeric__active_usage_days', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-659280,0.6939011849500821,69.4,High,30.6,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,IN,2023-11-17,event,Enterprise,13,1,12,1,0,Basic,17,0,1,annual,0,60,613,186122,34,30,55,2024-12-24,6,5.5464926590538335,3102.0333333333333,10.216666666666669,7,4.0,123.75,8.0,4.333333333333333,0.0,2024-08-25,1,410,4,1,128.0,1,"['categorical__referral_source_event', 'numeric__latest_auto_renew', 'numeric__average_resolution_hours']"
A-cea1f0,0.6923995042558144,69.2,High,30.8,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,US,2024-04-07,event,Pro,8,1,10,1,1,Enterprise,8,1592,0,annual,0,56,586,161188,28,28,54,2024-12-23,9,4.778156996587031,2878.3571428571427,10.464285714285714,8,5.0,107.4,42.2,4.333333333333333,0.0,2024-10-11,1,268,0,1,81.0,1,"['categorical__referral_source_event', 'categorical__latest_plan_tier_Enterprise', 'numeric__latest_auto_renew']"
A-a0ca4e,0.6896539126576852,69.0,High,31.0,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",Cybersecurity,US,2024-03-08,ads,Pro,11,0,9,0,0,Enterprise,26,5174,0,monthly,1,39,373,116964,14,26,39,2024-12-17,3,3.753351206434316,2999.076923076923,9.564102564102564,14,6.0,89.83333333333333,39.16666666666666,3.8,3.0,2024-12-02,1,298,15,1,29.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-66224b,0.6891608765844432,68.9,High,31.1,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",HealthTech,US,2024-10-18,other,Pro,92,0,12,0,0,Enterprise,92,0,1,annual,1,61,626,185229,29,34,59,2024-12-04,10,4.63258785942492,3036.5409836065573,10.262295081967212,27,6.0,82.5,39.833333333333336,3.5,0.0,2024-11-20,1,74,0,1,41.0,1,"['numeric__unique_features_used', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-b7b7b7,0.6870203930330662,68.7,High,31.3,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,US,2024-06-30,event,Basic,24,1,12,1,0,Pro,24,1176,0,annual,1,55,571,166390,26,31,54,2024-12-12,6,4.553415061295972,3025.2727272727275,10.38181818181818,19,3.0,99.0,17.0,5.0,0.0,2024-08-31,1,184,0,1,122.0,1,"['categorical__referral_source_event', 'categorical__country_US', 'numeric__errors_per_100_usage']"
A-c45b23,0.687005374928813,68.7,High,31.3,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,UK,2023-12-08,partner,Basic,5,0,12,0,0,Enterprise,26,5174,0,annual,1,59,581,181056,30,32,57,2024-12-23,10,5.163511187607573,3068.745762711864,9.847457627118644,8,3.0,51.66666666666666,36.66666666666666,3.0,0.0,2024-11-02,1,389,21,1,59.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__unique_features_used', 'numeric__average_first_response_minutes']"
A-bcf87c,0.684634180126718,68.5,High,31.5,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,US,2024-06-27,event,Pro,10,1,11,0,1,Enterprise,17,3383,0,monthly,1,54,503,147590,19,26,53,2024-12-14,7,3.7773359840954273,2733.1481481481483,9.314814814814817,17,2.0,49.5,63.0,4.0,0.0,2024-01-09,1,187,7,1,357.0,1,"['categorical__referral_source_event', 'numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise']"
A-b9f5b1,0.6837553472975608,68.4,High,31.6,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",Cybersecurity,US,2023-01-24,other,Pro,15,0,7,0,0,Enterprise,15,2985,0,annual,1,30,307,90576,12,21,30,2024-11-29,3,3.908794788273615,3019.2,10.233333333333333,32,6.0,75.66666666666667,31.83333333333333,3.333333333333333,1.0,2024-10-24,1,707,0,1,68.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count']"
A-cc98bc,0.682822121405082,68.3,High,31.7,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2023-05-24,ads,Basic,32,0,10,1,0,Basic,32,0,1,monthly,1,53,551,160470,24,29,48,2024-12-24,3,4.355716878402904,3027.735849056604,10.39622641509434,7,3.0,122.33333333333331,4.666666666666667,4.0,0.0,2023-06-13,1,587,0,0,567.0,1,"['categorical__industry_DevTools', 'numeric__errors_per_100_usage', 'categorical__country_US']"
A-3ce5b8,0.6801910046808606,68.0,High,32.0,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,IN,2023-09-07,ads,Basic,8,1,9,0,0,Enterprise,8,0,1,annual,1,50,509,147802,29,29,50,2024-12-15,5,5.697445972495088,2956.04,10.18,16,10.0,101.8,42.5,3.7142857142857135,0.0,2024-11-15,1,481,0,1,46.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__plan_changed', 'categorical__latest_billing_frequency_annual']"
A-425e76,0.6784427778448394,67.8,High,32.2,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,UK,2023-05-17,other,Enterprise,8,1,11,1,0,Enterprise,9,1791,0,annual,1,48,438,136419,24,29,47,2024-12-21,5,5.47945205479452,2842.0625,9.125,10,5.0,119.2,48.2,3.333333333333333,1.0,2024-05-07,1,594,1,0,238.0,1,"['categorical__industry_DevTools', 'categorical__latest_plan_tier_Enterprise', 'numeric__average_usage_per_event']"
A-10b8da,0.6761929373210597,67.6,High,32.4,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2023-05-08,partner,Enterprise,14,1,6,1,0,Pro,34,1666,0,monthly,1,27,257,73818,14,23,26,2024-12-23,2,5.447470817120623,2734.0,9.51851851851852,8,3.0,71.33333333333333,31.33333333333333,3.5,0.0,2023-09-23,1,603,20,1,465.0,1,"['categorical__industry_DevTools', 'numeric__subscription_count', 'categorical__country_US']"
A-a6d261,0.6750599035188404,67.5,High,32.5,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,CA,2023-11-29,other,Pro,9,0,14,1,0,Basic,13,247,0,annual,1,63,627,189235,29,36,61,2024-12-30,6,4.625199362041467,3003.7301587301586,9.952380952380953,1,4.0,63.25,40.0,4.666666666666667,1.0,2024-12-05,1,398,4,1,26.0,1,"['numeric__unique_features_used', 'numeric__active_usage_days', 'numeric__days_since_last_usage']"
A-34ea2f,0.6719567494286979,67.2,High,32.8,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",HealthTech,US,2024-08-15,organic,Enterprise,8,1,12,1,0,Enterprise,16,3184,0,annual,0,57,550,175157,30,29,56,2024-12-27,3,5.454545454545454,3072.929824561404,9.649122807017545,4,8.0,65.625,35.25,3.8,0.0,2024-10-09,1,138,8,0,83.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__latest_auto_renew', 'categorical__country_US']"
A-ced9aa,0.6714718656714883,67.1,High,32.9,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2024-10-05,other,Enterprise,3,0,11,0,0,Pro,3,147,0,annual,1,55,531,166970,39,33,52,2024-12-06,5,7.344632768361582,3035.818181818182,9.654545454545454,25,7.0,102.85714285714286,28.857142857142858,3.0,0.0,2024-05-14,1,87,0,1,231.0,1,"['categorical__industry_DevTools', 'numeric__unique_features_used', 'categorical__country_US']"
A-c16cf7,0.6653143340832407,66.5,High,33.5,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",EdTech,US,2024-10-16,event,Pro,13,0,10,0,0,Basic,35,665,0,annual,1,58,577,144846,26,33,56,2024-12-28,8,4.506065857885615,2497.344827586207,9.948275862068966,3,3.0,111.66666666666669,48.333333333333336,3.5,0.0,2024-10-24,1,76,22,1,68.0,1,"['categorical__referral_source_event', 'numeric__unique_features_used', 'categorical__country_US']"
A-9289f6,0.665183332775506,66.5,High,33.5,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",EdTech,US,2023-05-31,event,Enterprise,1,0,12,1,0,Pro,25,1225,0,annual,0,68,642,200375,38,33,63,2024-11-29,7,5.919003115264798,2946.6911764705883,9.441176470588236,32,6.0,70.0,37.5,4.333333333333333,0.0,2024-12-16,1,580,24,1,15.0,1,"['categorical__referral_source_event', 'numeric__unique_features_used', 'numeric__active_usage_days']"
A-6dee43,0.6638980168032453,66.4,High,33.6,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",FinTech,UK,2023-08-12,other,Basic,3,0,11,1,0,Pro,17,0,1,annual,1,48,461,142536,11,28,48,2024-11-18,2,2.386117136659436,2969.5,9.604166666666666,43,5.0,48.8,44.2,4.333333333333333,0.0,2024-11-07,1,507,14,1,54.0,1,"['numeric__errors_per_100_usage', 'numeric__average_first_response_minutes', 'numeric__plan_changed']"
A-82861f,0.6636720235637377,66.4,High,33.6,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,UK,2024-04-25,organic,Basic,41,0,10,0,0,Enterprise,41,8159,0,annual,0,50,462,130873,43,28,48,2024-12-06,4,9.307359307359308,2617.46,9.24,25,5.0,55.0,24.4,3.2,0.0,2024-12-18,1,250,0,1,13.0,1,"['categorical__industry_DevTools', 'categorical__latest_plan_tier_Enterprise', 'numeric__latest_auto_renew']"
A-970c97,0.6633356354576024,66.3,High,33.7,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",HealthTech,DE,2024-03-01,other,Enterprise,14,0,8,0,1,Pro,19,931,0,annual,1,44,444,133732,24,26,43,2024-12-30,2,5.405405405405405,3039.3636363636365,10.090909090909092,1,1.0,139.0,61.0,5.0,0.0,2023-01-29,1,305,5,1,702.0,1,"['categorical__country_DE', 'numeric__days_since_last_usage', 'numeric__plan_changed']"
A-4f18f0,0.6632017206286019,66.3,High,33.7,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,CA,2024-04-21,other,Pro,24,0,12,0,1,Basic,24,456,0,monthly,1,57,544,168051,25,33,57,2024-12-22,6,4.595588235294118,2948.2631578947367,9.543859649122806,9,5.0,61.4,39.2,4.0,0.0,2024-08-04,1,254,0,1,149.0,1,"['categorical__industry_DevTools', 'numeric__unique_features_used', 'numeric__errors_per_100_usage']"
A-d3c88e,0.6618163538908117,66.2,High,33.8,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2024-10-18,event,Pro,16,0,13,1,0,Enterprise,16,3184,0,monthly,1,64,644,204483,48,33,63,2024-12-21,11,7.453416149068323,3195.046875,10.0625,10,3.0,48.0,58.0,4.0,0.0,2024-06-28,1,74,0,1,186.0,1,"['categorical__industry_DevTools', 'categorical__referral_source_event', 'numeric__unique_features_used']"
A-df10db,0.6585916619179517,65.9,High,34.1,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2023-06-06,other,Enterprise,2,0,11,1,0,Enterprise,12,2388,0,monthly,1,64,697,214976,40,31,62,2024-12-24,2,5.738880918220947,3359.0,10.890625,7,2.0,86.5,68.5,3.0,1.0,2024-09-11,1,574,10,0,111.0,1,"['categorical__industry_DevTools', 'categorical__latest_plan_tier_Enterprise', 'numeric__active_usage_days']"
A-439b2f,0.6579179197211428,65.8,High,34.2,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2024-02-21,ads,Enterprise,1,1,6,1,0,Pro,26,1274,0,monthly,1,20,171,54271,5,14,19,2024-12-29,2,2.923976608187134,2713.55,8.55,2,3.0,85.33333333333333,18.33333333333333,,0.0,2024-12-12,1,314,25,1,19.0,0,"['numeric__errors_per_100_usage', 'categorical__industry_DevTools', 'numeric__average_usage_per_event']"
A-4e0e85,0.6551697364175517,65.5,High,34.5,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2023-09-08,organic,Enterprise,6,0,8,1,0,Enterprise,39,0,1,annual,1,31,288,80419,9,20,31,2024-12-28,2,3.125,2594.1612903225805,9.290322580645162,3,2.0,119.5,53.0,5.0,0.0,2024-09-30,1,480,33,0,92.0,1,"['numeric__errors_per_100_usage', 'categorical__industry_DevTools', 'categorical__latest_plan_tier_Enterprise']"
A-fabe19,0.6502735316210487,65.0,High,35.0,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,UK,2024-11-11,ads,Enterprise,1,0,7,1,0,Enterprise,1,0,1,monthly,0,33,337,112966,16,20,32,2024-12-25,1,4.747774480712167,3423.212121212121,10.212121212121213,6,3.0,38.333333333333336,40.66666666666666,4.0,0.0,2024-01-06,1,50,0,0,360.0,1,"['categorical__industry_DevTools', 'categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count']"
A-726cfa,0.6495306875808754,65.0,High,35.0,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",DevTools,US,2023-07-01,partner,Pro,11,0,19,1,0,Enterprise,38,7562,0,monthly,0,98,993,281986,45,40,88,2024-12-26,15,4.531722054380665,2877.408163265306,10.13265306122449,5,3.0,128.33333333333334,35.666666666666664,4.0,0.0,2024-08-05,1,549,27,1,148.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'categorical__industry_DevTools']"
A-139c3b,0.6473120030808925,64.7,High,35.3,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",HealthTech,US,2024-11-21,organic,Enterprise,10,1,8,1,0,Pro,10,490,0,annual,1,44,478,150601,16,27,44,2024-12-29,7,3.3472803347280333,3422.75,10.863636363636363,2,9.0,66.11111111111111,28.444444444444443,4.5,0.0,2024-12-18,1,40,0,1,13.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__days_since_last_usage']"
A-5b4ebb,0.647125540470755,64.7,High,35.3,Priority 1 - Review,"Prioritise Customer Success review and investigate usage, subscription and support signals.",Cybersecurity,UK,2024-07-10,other,Basic,21,1,13,1,0,Pro,30,1470,0,annual,1,70,692,196300,25,34,67,2024-12-25,6,3.6127167630057806,2804.285714285714,9.885714285714286,6,5.0,63.0,35.4,4.75,0.0,2024-11-07,1,174,9,1,54.0,1,"['numeric__errors_per_100_usage', 'numeric__unique_features_used', 'numeric__active_usage_days']"
